order_id,user_id,username,dish_id,dish_name,category,quantity,unit_price,line_total,order_total_price,calories,weekday,hour,time_of_day,diet_types,allergens,favorite_categories,preferred_budget,preferred_calories,sweet_tooth,dish_allergens,dish_diets,created_at
8382,490,user_90,30,Паста болоньезе,main,1,230.0,230.0,565.0,500,wednesday,15,lunch,,,"breakfast,dessert",179.8,335,0,gluten,"halal,highProtein,lactoseFree",2026-03-29T08:00:14.439415
8383,490,user_90,15,Щи из свежей капусты,soup,1,120.0,120.0,450.0,190,thursday,14,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-29T06:40:14.439415
8383,490,user_90,43,Греческий салат,salad,1,170.0,170.0,450.0,215,thursday,14,lunch,,,"breakfast,dessert",179.8,335,0,"milk,seafood","diabetic,glutenFree,halal,lowCalorie",2026-03-29T06:40:14.439415
8383,490,user_90,38,Рис с овощами,main,1,160.0,160.0,450.0,300,thursday,14,lunch,,,"breakfast,dessert",179.8,335,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-03-29T06:40:14.439415
8384,490,user_90,15,Щи из свежей капусты,soup,1,120.0,120.0,315.0,190,tuesday,13,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-16T05:36:14.439415
8384,490,user_90,24,Куриная котлета с пюре,main,1,195.0,195.0,315.0,430,tuesday,13,lunch,,,"breakfast,dessert",179.8,335,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-02-16T05:36:14.439415
8385,490,user_90,6,Рисовая каша,breakfast,1,100.0,100.0,100.0,230,wednesday,10,breakfast,,,"breakfast,dessert",179.8,335,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-02-06T02:18:14.439415
8386,490,user_90,41,Курица с тушёной капустой,main,1,175.0,175.0,235.0,350,friday,19,dinner,,,"breakfast,dessert",179.8,335,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-01T11:55:14.439415
8386,490,user_90,63,Морс клюквенный,drink,1,60.0,60.0,235.0,80,friday,19,dinner,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-01T11:55:14.439415
8387,490,user_90,21,Рассольник,soup,1,135.0,135.0,335.0,230,tuesday,15,lunch,,,"breakfast,dessert",179.8,335,0,gluten,"diabetic,halal,lactoseFree,lowCalorie",2026-01-30T07:17:14.439415
8387,490,user_90,34,Овощное рагу,main,1,165.0,165.0,335.0,260,tuesday,15,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-30T07:17:14.439415
8387,490,user_90,65,Чай зелёный,drink,1,35.0,35.0,335.0,5,tuesday,15,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-30T07:17:14.439415
8388,490,user_90,9,Блинчики с творогом,breakfast,1,150.0,150.0,305.0,360,thursday,9,breakfast,,,"breakfast,dessert",179.8,335,0,"eggs,gluten,milk","halal,highProtein,vegetarian",2026-03-17T01:23:14.439415
8388,490,user_90,57,Медовик,dessert,1,155.0,155.0,305.0,420,thursday,9,breakfast,,,"breakfast,dessert",179.8,335,0,"eggs,gluten,milk","halal,vegetarian",2026-03-17T01:23:14.439415
8389,490,user_90,40,Лазанья мясная,main,1,250.0,250.0,250.0,540,monday,13,lunch,,,"breakfast,dessert",179.8,335,0,"gluten,milk","halal,highProtein",2026-01-19T05:46:14.439415
8390,490,user_90,24,Куриная котлета с пюре,main,2,195.0,390.0,620.0,430,monday,19,dinner,,,"breakfast,dessert",179.8,335,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-02-08T11:57:14.439415
8390,490,user_90,43,Греческий салат,salad,1,170.0,170.0,620.0,215,monday,19,dinner,,,"breakfast,dessert",179.8,335,0,"milk,seafood","diabetic,glutenFree,halal,lowCalorie",2026-02-08T11:57:14.439415
8390,490,user_90,63,Морс клюквенный,drink,1,60.0,60.0,620.0,80,monday,19,dinner,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-08T11:57:14.439415
8391,490,user_90,42,Салат Цезарь с курицей,salad,1,180.0,180.0,215.0,295,saturday,17,dinner,,,"breakfast,dessert",179.8,335,0,"eggs,fish,gluten,milk",halal,2026-01-11T09:14:14.439415
8391,490,user_90,64,Чай чёрный,drink,1,35.0,35.0,215.0,5,saturday,17,dinner,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-11T09:14:14.439415
8392,490,user_90,38,Рис с овощами,main,1,160.0,160.0,370.0,300,wednesday,11,lunch,,,"breakfast,dessert",179.8,335,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2025-12-23T04:03:14.439415
8392,490,user_90,47,Салат с курицей и овощами,salad,1,175.0,175.0,370.0,210,wednesday,11,lunch,,,"breakfast,dessert",179.8,335,0,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2025-12-23T04:03:14.439415
8392,490,user_90,64,Чай чёрный,drink,1,35.0,35.0,370.0,5,wednesday,11,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-23T04:03:14.439415
8393,490,user_90,14,Борщ со сметаной,soup,1,135.0,135.0,340.0,260,monday,17,dinner,,,"breakfast,dessert",179.8,335,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-03-22T09:11:14.439415
8393,490,user_90,25,Говяжья котлета с гречкой,main,1,205.0,205.0,340.0,440,monday,17,dinner,,,"breakfast,dessert",179.8,335,0,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-03-22T09:11:14.439415
8394,490,user_90,37,Картофель запечённый с курицей,main,1,185.0,185.0,185.0,410,thursday,11,lunch,,,"breakfast,dessert",179.8,335,0,,"glutenFree,halal,highProtein,lactoseFree",2025-12-14T04:08:14.439415
8395,490,user_90,34,Овощное рагу,main,1,165.0,165.0,200.0,260,tuesday,12,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-16T04:53:14.439415
8395,490,user_90,65,Чай зелёный,drink,1,35.0,35.0,200.0,5,tuesday,12,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-16T04:53:14.439415
8396,490,user_90,20,Суп с фрикадельками,soup,1,150.0,150.0,315.0,270,thursday,13,lunch,,,"breakfast,dessert",179.8,335,0,eggs,"diabetic,glutenFree,halal,lactoseFree",2026-04-04T05:38:14.439415
8396,490,user_90,34,Овощное рагу,main,1,165.0,165.0,315.0,260,thursday,13,lunch,,,"breakfast,dessert",179.8,335,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-04-04T05:38:14.439415
8397,491,user_91,19,Солянка мясная,soup,1,170.0,170.0,345.0,310,sunday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,lactoseFree",2026-03-08T04:09:14.439415
8397,491,user_91,41,Курица с тушёной капустой,main,1,175.0,175.0,345.0,350,sunday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-08T04:09:14.439415
8398,491,user_91,17,Суп-пюре из шампиньонов,soup,1,145.0,145.0,320.0,240,monday,15,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-30T07:30:14.439415
8398,491,user_91,41,Курица с тушёной капустой,main,1,175.0,175.0,320.0,350,monday,15,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-30T07:30:14.439415
8399,491,user_91,35,Запеканка овощная,main,2,170.0,340.0,410.0,280,sunday,19,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,highProtein,vegetarian",2026-01-28T12:08:14.439415
8399,491,user_91,66,Кофе американо,drink,1,70.0,70.0,410.0,10,sunday,19,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-28T12:08:14.439415
8400,491,user_91,36,Пюре с говядиной,main,1,210.0,210.0,210.0,445,wednesday,14,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"glutenFree,halal,highProtein",2026-03-03T06:14:14.439415
8401,491,user_91,37,Картофель запечённый с курицей,main,1,185.0,185.0,420.0,410,monday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-31T04:59:14.439415
8401,491,user_91,2,Салат Цезарь,salad,1,180.0,180.0,420.0,220,monday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-03-31T04:59:14.439415
8401,491,user_91,62,Компот из сухофруктов,drink,1,55.0,55.0,420.0,90,monday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-31T04:59:14.439415
8402,491,user_91,27,Гречка с курицей,main,1,180.0,180.0,360.0,405,tuesday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-04-05T04:33:14.439415
8402,491,user_91,2,Салат Цезарь,salad,1,180.0,180.0,360.0,220,tuesday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-04-05T04:33:14.439415
8403,491,user_91,41,Курица с тушёной капустой,main,1,175.0,175.0,175.0,350,saturday,17,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree",2025-12-30T09:23:14.439415
8404,491,user_91,27,Гречка с курицей,main,1,180.0,180.0,355.0,405,saturday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-03-27T04:45:14.439415
8404,491,user_91,47,Салат с курицей и овощами,salad,1,175.0,175.0,355.0,210,saturday,12,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-03-27T04:45:14.439415
8405,491,user_91,41,Курица с тушёной капустой,main,1,175.0,175.0,355.0,350,wednesday,18,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree",2026-01-10T10:20:14.439415
8405,491,user_91,2,Салат Цезарь,salad,1,180.0,180.0,355.0,220,wednesday,18,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-01-10T10:20:14.439415
8406,491,user_91,14,Борщ со сметаной,soup,1,135.0,135.0,320.0,260,monday,15,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-01-20T07:29:14.439415
8406,491,user_91,37,Картофель запечённый с курицей,main,1,185.0,185.0,320.0,410,monday,15,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree",2026-01-20T07:29:14.439415
8407,491,user_91,6,Рисовая каша,breakfast,1,100.0,100.0,135.0,230,friday,8,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-13T00:16:14.439415
8407,491,user_91,65,Чай зелёный,drink,1,35.0,35.0,135.0,5,friday,8,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-13T00:16:14.439415
8408,491,user_91,12,Запеканка творожная,breakfast,1,140.0,140.0,250.0,300,tuesday,9,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-02-10T01:23:14.439415
8408,491,user_91,67,Капучино,drink,1,110.0,110.0,250.0,120,tuesday,9,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-02-10T01:23:14.439415
8409,491,user_91,38,Рис с овощами,main,1,160.0,160.0,250.0,300,friday,17,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2025-12-16T09:41:14.439415
8409,491,user_91,48,Капустный салат,salad,1,90.0,90.0,250.0,100,friday,17,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-16T09:41:14.439415
8410,491,user_91,67,Капучино,drink,1,110.0,110.0,215.0,120,friday,10,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-22T02:53:14.439415
8410,491,user_91,50,Картофель фри,snack,1,105.0,105.0,215.0,320,friday,10,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,lactoseFree,vegan,vegetarian",2026-01-22T02:53:14.439415
8411,491,user_91,33,Куриное филе на пару,main,1,200.0,200.0,235.0,290,friday,15,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2025-12-18T07:53:14.439415
8411,491,user_91,64,Чай чёрный,drink,1,35.0,35.0,235.0,5,friday,15,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-18T07:53:14.439415
8412,491,user_91,27,Гречка с курицей,main,1,180.0,180.0,215.0,405,wednesday,20,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-02-23T12:25:14.439415
8412,491,user_91,65,Чай зелёный,drink,1,35.0,35.0,215.0,5,wednesday,20,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-23T12:25:14.439415
8413,491,user_91,37,Картофель запечённый с курицей,main,1,185.0,185.0,360.0,410,thursday,13,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree",2026-01-03T05:13:14.439415
8413,491,user_91,45,Винегрет,salad,1,115.0,115.0,360.0,160,thursday,13,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-03T05:13:14.439415
8413,491,user_91,63,Морс клюквенный,drink,1,60.0,60.0,360.0,80,thursday,13,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-03T05:13:14.439415
8414,491,user_91,24,Куриная котлета с пюре,main,1,195.0,195.0,245.0,430,friday,14,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2025-12-12T06:55:14.439415
8414,491,user_91,3,Компот,drink,1,50.0,50.0,245.0,90,friday,14,lunch,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-12T06:55:14.439415
8415,491,user_91,11,Омлет с овощами,breakfast,2,125.0,250.0,320.0,270,monday,7,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,"eggs,seafood","diabetic,glutenFree,halal,lactoseFree",2026-02-18T23:21:14.439415
8415,491,user_91,66,Кофе американо,drink,1,70.0,70.0,320.0,10,monday,7,breakfast,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-18T23:21:14.439415
8416,491,user_91,27,Гречка с курицей,main,1,180.0,180.0,250.0,405,friday,19,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-02-01T11:37:14.439415
8416,491,user_91,66,Кофе американо,drink,1,70.0,70.0,250.0,10,friday,19,dinner,,"gluten,nuts,peanuts,soy","soup,salad",154.35,367,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-01T11:37:14.439415
8417,492,user_92,32,Рыба запечённая с овощами,main,1,245.0,245.0,355.0,360,wednesday,19,dinner,,,"dessert,soup",188.62,413,0,fish,"glutenFree,halal,highProtein,lactoseFree",2026-01-30T11:37:14.439415
8417,492,user_92,67,Капучино,drink,1,110.0,110.0,355.0,120,wednesday,19,dinner,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-30T11:37:14.439415
8418,492,user_92,16,Куриный суп с лапшой,soup,1,130.0,130.0,560.0,225,monday,20,dinner,,,"dessert,soup",188.62,413,0,gluten,"diabetic,halal,lactoseFree,lowCalorie",2026-04-06T12:12:14.439415
8418,492,user_92,39,Котлета из индейки с булгуром,main,2,215.0,430.0,560.0,390,monday,20,dinner,,,"dessert,soup",188.62,413,0,gluten,"halal,highProtein,lactoseFree",2026-04-06T12:12:14.439415
8419,492,user_92,13,Пшённая каша с тыквой,breakfast,1,105.0,105.0,335.0,215,monday,9,breakfast,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-21T01:40:14.439415
8419,492,user_92,66,Кофе американо,drink,1,70.0,70.0,335.0,10,monday,9,breakfast,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-21T01:40:14.439415
8419,492,user_92,58,Наполеон,dessert,1,160.0,160.0,335.0,410,monday,9,breakfast,,,"dessert,soup",188.62,413,0,gluten,"halal,lactoseFree,vegan,vegetarian",2025-12-21T01:40:14.439415
8420,492,user_92,24,Куриная котлета с пюре,main,1,195.0,195.0,255.0,430,tuesday,14,lunch,,,"dessert,soup",188.62,413,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-01-29T06:12:14.439415
8420,492,user_92,63,Морс клюквенный,drink,1,60.0,60.0,255.0,80,tuesday,14,lunch,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-29T06:12:14.439415
8421,492,user_92,20,Суп с фрикадельками,soup,1,150.0,150.0,360.0,270,wednesday,15,lunch,,,"dessert,soup",188.62,413,0,eggs,"diabetic,glutenFree,halal,lactoseFree",2025-12-24T07:33:14.439415
8421,492,user_92,36,Пюре с говядиной,main,1,210.0,210.0,360.0,445,wednesday,15,lunch,,,"dessert,soup",188.62,413,0,milk,"glutenFree,halal,highProtein",2025-12-24T07:33:14.439415
8422,492,user_92,28,Рис с курицей терияки,main,1,220.0,220.0,475.0,460,tuesday,17,dinner,,,"dessert,soup",188.62,413,0,"sesame,soy","glutenFree,halal,highProtein,lactoseFree",2026-01-04T09:11:14.439415
8422,492,user_92,46,Салат с тунцом,salad,1,185.0,185.0,475.0,235,tuesday,17,dinner,,,"dessert,soup",188.62,413,0,"eggs,fish","diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-04T09:11:14.439415
8422,492,user_92,66,Кофе американо,drink,1,70.0,70.0,475.0,10,tuesday,17,dinner,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-04T09:11:14.439415
8423,492,user_92,40,Лазанья мясная,main,1,250.0,250.0,430.0,540,thursday,19,dinner,,,"dessert,soup",188.62,413,0,"gluten,milk","halal,highProtein",2026-03-02T11:53:14.439415
8423,492,user_92,2,Салат Цезарь,salad,1,180.0,180.0,430.0,220,thursday,19,dinner,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-03-02T11:53:14.439415
8424,492,user_92,35,Запеканка овощная,main,1,170.0,170.0,455.0,280,tuesday,18,dinner,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,highProtein,vegetarian",2025-12-22T10:42:14.439415
8424,492,user_92,47,Салат с курицей и овощами,salad,1,175.0,175.0,455.0,210,tuesday,18,dinner,,,"dessert,soup",188.62,413,0,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2025-12-22T10:42:14.439415
8424,492,user_92,67,Капучино,drink,1,110.0,110.0,455.0,120,tuesday,18,dinner,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-22T10:42:14.439415
8425,492,user_92,42,Салат Цезарь с курицей,salad,1,180.0,180.0,240.0,295,monday,18,dinner,,,"dessert,soup",188.62,413,0,"eggs,fish,gluten,milk",halal,2026-01-19T11:02:14.439415
8425,492,user_92,63,Морс клюквенный,drink,1,60.0,60.0,240.0,80,monday,18,dinner,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-19T11:02:14.439415
8426,492,user_92,6,Рисовая каша,breakfast,2,100.0,200.0,200.0,230,thursday,8,breakfast,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-13T00:22:14.439415
8427,492,user_92,35,Запеканка овощная,main,1,170.0,170.0,170.0,280,friday,17,dinner,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,highProtein,vegetarian",2026-01-12T09:13:14.439415
8428,492,user_92,32,Рыба запечённая с овощами,main,1,245.0,245.0,245.0,360,sunday,19,dinner,,,"dessert,soup",188.62,413,0,fish,"glutenFree,halal,highProtein,lactoseFree",2026-04-04T11:47:14.439415
8429,492,user_92,11,Омлет с овощами,breakfast,2,125.0,250.0,250.0,270,saturday,10,breakfast,,,"dessert,soup",188.62,413,0,"eggs,seafood","diabetic,glutenFree,halal,lactoseFree",2026-04-04T02:50:14.439415
8430,492,user_92,30,Паста болоньезе,main,1,230.0,230.0,405.0,500,monday,18,dinner,,,"dessert,soup",188.62,413,0,gluten,"halal,highProtein,lactoseFree",2026-04-01T10:48:14.439415
8430,492,user_92,47,Салат с курицей и овощами,salad,1,175.0,175.0,405.0,210,monday,18,dinner,,,"dessert,soup",188.62,413,0,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-04-01T10:48:14.439415
8431,492,user_92,35,Запеканка овощная,main,1,170.0,170.0,415.0,280,wednesday,14,lunch,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,highProtein,vegetarian",2026-03-20T06:57:14.439415
8431,492,user_92,47,Салат с курицей и овощами,salad,1,175.0,175.0,415.0,210,wednesday,14,lunch,,,"dessert,soup",188.62,413,0,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-03-20T06:57:14.439415
8431,492,user_92,66,Кофе американо,drink,1,70.0,70.0,415.0,10,wednesday,14,lunch,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-20T06:57:14.439415
8432,492,user_92,1,Борщ,soup,1,120.0,120.0,385.0,250,saturday,12,lunch,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-04-02T04:52:14.439415
8432,492,user_92,25,Говяжья котлета с гречкой,main,1,205.0,205.0,385.0,440,saturday,12,lunch,,,"dessert,soup",188.62,413,0,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-04-02T04:52:14.439415
8432,492,user_92,63,Морс клюквенный,drink,1,60.0,60.0,385.0,80,saturday,12,lunch,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-04-02T04:52:14.439415
8433,492,user_92,4,Овсяная каша на молоке,breakfast,1,95.0,95.0,150.0,220,wednesday,10,breakfast,,,"dessert,soup",188.62,413,0,"gluten,milk","diabetic,halal,lowCalorie,vegetarian",2026-01-05T02:38:14.439415
8433,492,user_92,62,Компот из сухофруктов,drink,1,55.0,55.0,150.0,90,wednesday,10,breakfast,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-05T02:38:14.439415
8434,492,user_92,29,Паста карбонара,main,1,235.0,235.0,235.0,520,friday,18,dinner,,,"dessert,soup",188.62,413,0,"eggs,gluten,milk",highProtein,2026-03-13T10:28:14.439415
8435,492,user_92,6,Рисовая каша,breakfast,1,100.0,100.0,100.0,230,saturday,7,breakfast,,,"dessert,soup",188.62,413,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-24T23:16:14.439415
8436,492,user_92,37,Картофель запечённый с курицей,main,1,185.0,185.0,185.0,410,monday,20,dinner,,,"dessert,soup",188.62,413,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-13T12:50:14.439415
8437,492,user_92,27,Гречка с курицей,main,1,180.0,180.0,240.0,405,wednesday,12,lunch,,,"dessert,soup",188.62,413,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-01-27T04:11:14.439415
8437,492,user_92,63,Морс клюквенный,drink,1,60.0,60.0,240.0,80,wednesday,12,lunch,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-27T04:11:14.439415
8438,492,user_92,12,Запеканка творожная,breakfast,1,140.0,140.0,200.0,300,monday,7,breakfast,,,"dessert,soup",188.62,413,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-01-29T23:09:14.439415
8438,492,user_92,63,Морс клюквенный,drink,1,60.0,60.0,200.0,80,monday,7,breakfast,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-29T23:09:14.439415
8439,492,user_92,31,Тефтели с рисом,main,1,190.0,190.0,420.0,420,saturday,20,dinner,,,"dessert,soup",188.62,413,0,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-02-15T12:52:14.439415
8439,492,user_92,42,Салат Цезарь с курицей,salad,1,180.0,180.0,420.0,295,saturday,20,dinner,,,"dessert,soup",188.62,413,0,"eggs,fish,gluten,milk",halal,2026-02-15T12:52:14.439415
8439,492,user_92,3,Компот,drink,1,50.0,50.0,420.0,90,saturday,20,dinner,,,"dessert,soup",188.62,413,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-15T12:52:14.439415
8440,492,user_92,42,Салат Цезарь с курицей,salad,1,180.0,180.0,235.0,295,monday,17,dinner,,,"dessert,soup",188.62,413,0,"eggs,fish,gluten,milk",halal,2026-01-08T09:19:14.439415
